,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
728,fxzil_04,2022-09-14 07:25:55+00:00,"@WS_MobileTrans @halif_hussain @Shihaf4 

This was my most favourite picture of my bike and i lost this picture but when I transfer my data in the new mobile i had found this picture and i was really embarassed.

#nothingchangedaftertransfer
#mobiletrans
#Wondershare  #iPhone14 https://t.co/0OboPWDrpa","[{'text': 'nothingchangedaftertransfer', 'indices': [213, 241]}, {'text': 'mobiletrans', 'indices': [242, 254]}, {'text': 'Wondershare', 'indices': [255, 267]}, {'text': 'iPhone14', 'indices': [269, 278]}]",0,1,2022-09-14 07:03:49+00:00,0,15
729,niranjan_asokan,2022-09-14 07:25:54+00:00,"@WS_MobileTrans Clg days photo was memorable
With the  help of wonder share 
I got it safe . If wondershare is not there .I would have last it 🥲... Thanks 
#nothingchangedaftertransfer
#mobiletrans #Wondershare 
#iPhone14 https://t.co/RDxnnPqs2p","[{'text': 'nothingchangedaftertransfer', 'indices': [156, 184]}, {'text': 'mobiletrans', 'indices': [185, 197]}, {'text': 'Wondershare', 'indices': [198, 210]}, {'text': 'iPhone14', 'indices': [212, 221]}]",0,1,2021-09-22 14:11:39+00:00,0,1
730,abplive,2022-09-14 07:25:51+00:00,"#iPhone14 #Battery Replacement Cost Is This Much Higher Than iPhone 13: Know Everything

https://t.co/hErnxvYchj","[{'text': 'iPhone14', 'indices': [0, 9]}, {'text': 'Battery', 'indices': [10, 18]}]",0,4,2011-07-12 07:23:31+00:00,2041255,15
731,ExpressTechie,2022-09-14 07:24:43+00:00,"Getting an iPhone 14 from the US? Keep these 4 things in mind

#iPhone14 #iPhone14Series #iPhone14Pro 
https://t.co/ZR32BtynZJ","[{'text': 'iPhone14', 'indices': [63, 72]}, {'text': 'iPhone14Series', 'indices': [73, 88]}, {'text': 'iPhone14Pro', 'indices': [89, 101]}]",1,5,2015-05-04 04:27:29+00:00,44590,141
732,imaginebyample,2022-09-14 07:23:18+00:00,"With a customer-first policy, no amount of questions is too many. Step into an Imagine store and leave the rest to our in-house experts, for a solution for all your needs.
.
.
.
.

#Imagine #Apple #iPhone14 #empoweredbyimagine https://t.co/xYUg09hVkH","[{'text': 'Imagine', 'indices': [181, 189]}, {'text': 'Apple', 'indices': [190, 196]}, {'text': 'iPhone14', 'indices': [197, 206]}, {'text': 'empoweredbyimagine', 'indices': [207, 226]}]",0,0,2020-07-28 14:27:48+00:00,114,4
733,GadgetExplained,2022-09-14 07:22:00+00:00,"If you must get an #iPhone, makes more sense to get the #iPhone13Pro or #iPhone13ProMax over the #iPhone14Pro/Max. With the latest #iPhone14 you will be paying 200€ more for ""tiny""upgrades https://t.co/GFNBwgDWye","[{'text': 'iPhone', 'indices': [19, 26]}, {'text': 'iPhone13Pro', 'indices': [56, 68]}, {'text': 'iPhone13ProMax', 'indices': [72, 87]}, {'text': 'iPhone14Pro', 'indices': [97, 109]}, {'text': 'iPhone14', 'indices': [131, 140]}]",0,0,2013-10-07 14:14:16+00:00,688,162
734,codingislove,2022-09-14 07:21:10+00:00,"Dynamic Island using Flutter | iPhone 14 Pro | Can it be done with Flutter? https://t.co/R0NLK55msd via @YouTube @FlutterDev 
#flutterdev #flutter #DynamicIsland #iPhone14 #iPhone14Pro #uichallenge #uidesign","[{'text': 'flutterdev', 'indices': [126, 137]}, {'text': 'flutter', 'indices': [138, 146]}, {'text': 'DynamicIsland', 'indices': [147, 161]}, {'text': 'iPhone14', 'indices': [162, 171]}, {'text': 'iPhone14Pro', 'indices': [172, 184]}, {'text': 'uichallenge', 'indices': [185, 197]}, {'text': 'uidesign', 'indices': [198, 207]}]",0,0,2016-03-04 07:53:45+00:00,492,370
735,Whitestone_DE,2022-09-14 07:20:02+00:00,"Whitestone Dome Glass Screen Protector for iPhone 14 Pro Max https://t.co/VUAk9rYJ3h #Amazon

https://t.co/1cfpJWd0It #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent 

Do it yourself, You can do it.
Self dispersion technology
https://t.co/lJVceVhjQV https://t.co/xahXPeMpdm","[{'text': 'Amazon', 'indices': [85, 92]}, {'text': 'whitestone', 'indices': [118, 129]}, {'text': 'iPhone14', 'indices': [156, 165]}, {'text': 'iPhone14', 'indices': [168, 177]}, {'text': 'AppleEvent', 'indices': [178, 189]}]",2,1,2017-12-21 00:54:37+00:00,214,1778
736,dna,2022-09-14 07:18:23+00:00,"Apple #iPhone14 at Rs 6.18 crore per month on official website, #iPhone13 too, here’s why

#Apple 

https://t.co/fAWyNQLtC7","[{'text': 'iPhone14', 'indices': [6, 15]}, {'text': 'iPhone13', 'indices': [64, 73]}, {'text': 'Apple', 'indices': [91, 97]}]",0,6,2008-11-28 15:39:38+00:00,2290609,22
737,NiminUnni,2022-09-14 07:18:06+00:00,"One should learn marketing from Apple , they couldn't get rid of that ugly humongous notch , so they tweaked the notification a bit and called it dynamic island. Now everyone wants that.

 #marketing #apple #dynamicIsland #iphone14","[{'text': 'marketing', 'indices': [189, 199]}, {'text': 'apple', 'indices': [200, 206]}, {'text': 'dynamicIsland', 'indices': [207, 221]}, {'text': 'iphone14', 'indices': [222, 231]}]",1,0,2012-01-13 15:33:03+00:00,37,134
738,Shafi786Mohamed,2022-09-14 07:13:07+00:00,"@WS_MobileTrans One of my best friend in my world,we are of 12 years close friends my classmate and best brother ❤also for me tagging 2 friends @HRiyasMohamed1  @KavinKumarKV2 
#nothingchangedaftertransfer #mobiletrans #Wondershare #iPhone14 https://t.co/lWARMknVVI","[{'text': 'nothingchangedaftertransfer', 'indices': [177, 205]}, {'text': 'mobiletrans', 'indices': [206, 218]}, {'text': 'Wondershare', 'indices': [219, 231]}, {'text': 'iPhone14', 'indices': [232, 241]}]",0,0,2022-08-13 17:44:58+00:00,0,25
739,shubhtyagi54,2022-09-14 07:09:06+00:00,"What are your thoughts on a iphone 14 worth 1.5L with almost zero upgrade ??

#Apple #iPhone14","[{'text': 'Apple', 'indices': [78, 84]}, {'text': 'iPhone14', 'indices': [85, 94]}]",0,0,2014-07-14 04:11:57+00:00,153,117
740,Itz_Kwezt,2022-09-14 07:05:29+00:00,Waiting on my #usps tracking status to change so I can know when in gonna get my #Iphone14 https://t.co/MZ3fg8NQWT,"[{'text': 'usps', 'indices': [14, 19]}, {'text': 'Iphone14', 'indices': [81, 90]}]",0,0,2009-02-18 08:34:56+00:00,86,61
741,MasterPsychic,2022-09-14 07:04:15+00:00,"Dang! I just got the #IOS16 update, so now when I text someone, I can cuss them straight out and then unsend the message, as long as they have the IOS16 update as well? I can only pray 🙏🏽 they have the update. #Apple #iPhone14 https://t.co/unpYJX98RK","[{'text': 'IOS16', 'indices': [21, 27]}, {'text': 'Apple', 'indices': [210, 216]}, {'text': 'iPhone14', 'indices': [217, 226]}]",0,0,2008-09-14 16:54:05+00:00,801,0
742,5paisa,2022-09-14 07:03:51+00:00,"It is a cognitive bias in which people’s preferences are influenced by senseless “decoy” options. #Apple uses this strategy to sell all its products. 
Read to find out, how it used it the Decoy effect to sell its pricey products: https://t.co/r1R4dsUBzM

#Iphone14 #Iphone14Pro","[{'text': 'Apple', 'indices': [98, 104]}, {'text': 'Iphone14', 'indices': [255, 264]}, {'text': 'Iphone14Pro', 'indices': [265, 277]}]",0,3,2015-08-16 15:04:08+00:00,156419,111
743,5paisa,2022-09-14 07:03:46+00:00,"Apple’s genius pricing strategy - “ Decoy effect ”

But what is the “Decoy effect”?

#Apple #Iphone #AppleIndia #Iphone14 #Iphone14Pro","[{'text': 'Apple', 'indices': [85, 91]}, {'text': 'Iphone', 'indices': [92, 99]}, {'text': 'AppleIndia', 'indices': [100, 111]}, {'text': 'Iphone14', 'indices': [112, 121]}, {'text': 'Iphone14Pro', 'indices': [122, 134]}]",0,1,2015-08-16 15:04:08+00:00,156419,111
744,TheHansIndiaWeb,2022-09-14 07:02:48+00:00,All about Apple iPhone 14 satellite connectivity in India #Apple #iPhone14 #SatelliteConectivity #TechnologyNews https://t.co/fo7t0SyZxX,"[{'text': 'Apple', 'indices': [58, 64]}, {'text': 'iPhone14', 'indices': [65, 74]}, {'text': 'SatelliteConectivity', 'indices': [75, 96]}, {'text': 'TechnologyNews', 'indices': [97, 112]}]",0,0,2013-09-17 09:26:43+00:00,22409,21
745,k9feqwghhfe,2022-09-14 07:01:53+00:00,@WS_MobileTrans love pic old memories #nothingchangedaftertransfer  #mobiletrans #Wondershare #iPhone14 https://t.co/5HvZGhsMK7 https://t.co/IkZOwXMHVP,"[{'text': 'nothingchangedaftertransfer', 'indices': [38, 66]}, {'text': 'mobiletrans', 'indices': [68, 80]}, {'text': 'Wondershare', 'indices': [81, 93]}, {'text': 'iPhone14', 'indices': [94, 103]}]",0,0,2022-09-14 06:44:37+00:00,0,2
746,VenkatM56460361,2022-09-14 07:00:32+00:00,"@WS_MobileTrans A photo with my dad when i was born which i found out while transferring photo for android to ios 
Thanks for showing back the sweet memories  
@WS_MobileTrans 

#nothingchangedaftertransfer #mobiletrans
#Wondershare #iPhone14 https://t.co/WWakSI7pcq","[{'text': 'nothingchangedaftertransfer', 'indices': [178, 206]}, {'text': 'mobiletrans', 'indices': [207, 219]}, {'text': 'Wondershare', 'indices': [220, 232]}, {'text': 'iPhone14', 'indices': [233, 242]}]",0,0,2022-02-19 04:32:17+00:00,0,2
747,WestgateMallKe,2022-09-14 07:00:10+00:00,"Guess what? The Pre-order of the newly launched Apple products has already begun!

Be the 1st to get :

- iPhone 14 pro &amp; 14 Pro Max
- iPhone 14

DM @salute_iworld at #westgateshoppingmall for booking.

#Saluteiworld #iphone14 #iphone14plus #iphone14pro https://t.co/okNyop4DPO","[{'text': 'westgateshoppingmall', 'indices': [171, 192]}, {'text': 'Saluteiworld', 'indices': [207, 220]}, {'text': 'iphone14', 'indices': [221, 230]}, {'text': 'iphone14plus', 'indices': [231, 244]}, {'text': 'iphone14pro', 'indices': [245, 257]}]",0,0,2010-03-24 13:51:33+00:00,8732,450
748,JKTechSG,2022-09-14 06:59:32+00:00,"In case you missed it, Apple's Far Out event just took place recently, and we have compiled all the new hardware and software they unveiled in a quick summary. #AppleWatchSeries8 #AppleWatchSE #airpods #iphone14

https://t.co/AyVUk7A68u https://t.co/Z2wnix0neT","[{'text': 'AppleWatchSeries8', 'indices': [160, 178]}, {'text': 'AppleWatchSE', 'indices': [179, 192]}, {'text': 'airpods', 'indices': [193, 201]}, {'text': 'iphone14', 'indices': [202, 211]}]",0,0,2021-10-27 04:48:26+00:00,0,0
749,hiphop_guna,2022-09-14 06:59:20+00:00,"@WS_MobileTrans I am surprised in my old photo.The most beautiful photo in my old mobile. Pink sunset.@Manoj84501775 @aviavinash2k22 
#nothingchangedaftertransfer 
#mobiletrans #Wondershare 
#iPhone14 https://t.co/ScuNVgV7lL","[{'text': 'nothingchangedaftertransfer', 'indices': [134, 162]}, {'text': 'mobiletrans', 'indices': [164, 176]}, {'text': 'Wondershare', 'indices': [177, 189]}, {'text': 'iPhone14', 'indices': [191, 200]}]",0,0,2022-01-06 17:19:24+00:00,1,10
750,BTouch21,2022-09-14 06:57:29+00:00,"Browse more unique products printed with this design:

https://t.co/8M3JoFXZKP

#iphonecases #iphone #iphonecase #luxuryiphonecase #iphone14 #iPhone13ProMax #iPhone13Pro #iPhone14Plus #AppleEDUchat #AppleEvent #iPhone14Series #iPhone14ProMax #iPhone14FreeConChollometro #design https://t.co/H15YL4km9b","[{'text': 'iphonecases', 'indices': [80, 92]}, {'text': 'iphone', 'indices': [93, 100]}, {'text': 'iphonecase', 'indices': [101, 112]}, {'text': 'luxuryiphonecase', 'indices': [113, 130]}, {'text': 'iphone14', 'indices': [131, 140]}, {'text': 'iPhone13ProMax', 'indices': [141, 156]}, {'text': 'iPhone13Pro', 'indices': [157, 169]}, {'text': 'iPhone14Plus', 'indices': [170, 183]}, {'text': 'AppleEDUchat', 'indices': [184, 197]}, {'text': 'AppleEvent', 'indices': [198, 209]}, {'text': 'iPhone14Series', 'indices': [210, 225]}, {'text': 'iPhone14ProMax', 'indices': [226, 241]}, {'text': 'iPhone14FreeConChollometro', 'indices': [242, 269]}, {'text': 'design', 'indices': [270, 277]}]",0,0,2020-11-02 23:49:23+00:00,89,448
751,dharnesh_d,2022-09-14 06:57:16+00:00,"@WS_MobileTrans I'm impressed this website I'm transport data redmi to samsang 
I'm shared photos,videos documents 
#nothingchangedaftertransfer and
#mobiletra 
#wondershare #iphone14 https://t.co/c0y1XNszEi","[{'text': 'nothingchangedaftertransfer', 'indices': [116, 144]}, {'text': 'mobiletra', 'indices': [149, 159]}, {'text': 'wondershare', 'indices': [161, 173]}, {'text': 'iphone14', 'indices': [174, 183]}]",0,0,2022-08-12 16:14:41+00:00,0,7
752,timesofindia,2022-09-14 06:57:02+00:00,"How #Samsung made fun of #Apple #iPhone14 series: ‘2 years late to this club’, ‘why the hold on fold’ and more 

https://t.co/4BlsLgpnud 

via @gadgetsnow https://t.co/0E39imTvYr","[{'text': 'Samsung', 'indices': [4, 12]}, {'text': 'Apple', 'indices': [25, 31]}, {'text': 'iPhone14', 'indices': [32, 41]}]",1,21,2010-04-19 10:50:15+00:00,14544972,459
753,_iphonetopics,2022-09-14 06:56:42+00:00,"New iPhone14 Startup Sound👌 
#iphone14 #iphone14pro #iphone14plus #iphone14promax
Credit-appledsign https://t.co/JITt8X2jeT","[{'text': 'iphone14', 'indices': [29, 38]}, {'text': 'iphone14pro', 'indices': [39, 51]}, {'text': 'iphone14plus', 'indices': [52, 65]}, {'text': 'iphone14promax', 'indices': [66, 81]}]",0,1,2017-11-04 17:00:13+00:00,524,1424
754,manavchoudhary_,2022-09-14 06:56:26+00:00,Have you pre booked your iPhone14 ? Not yet Book Now #iPhone14 #iPhone14Pro #Apple #India #agarwal #agarwalsweets https://t.co/9YpvxSZNjt,"[{'text': 'iPhone14', 'indices': [53, 62]}, {'text': 'iPhone14Pro', 'indices': [63, 75]}, {'text': 'Apple', 'indices': [76, 82]}, {'text': 'India', 'indices': [83, 89]}, {'text': 'agarwal', 'indices': [90, 98]}, {'text': 'agarwalsweets', 'indices': [99, 113]}]",0,0,2014-03-09 07:43:44+00:00,46,192
755,shrivishnu4,2022-09-14 06:54:48+00:00,"@WS_MobileTrans It is an old picture of my grandfather and my sister It is only one photo of my grandfather This photo gives me   memories of my grandfather, I lost this photo, after i lost it I used wondershare recovery app to get it.@ShriVishnu6,@nirmalraj
#mobiletrans,#Wondershare,#iPhone14 https://t.co/zsiKXtYa5g","[{'text': 'mobiletrans', 'indices': [259, 271]}, {'text': 'Wondershare', 'indices': [272, 284]}, {'text': 'iPhone14', 'indices': [285, 294]}]",0,0,2014-12-22 15:20:11+00:00,11,63
756,YogeswaranMCA,2022-09-14 06:54:14+00:00,"@WS_MobileTrans MY FIRST ""CCD"" EXPERIENCE #nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14 https://t.co/FN4eRxJVRM","[{'text': 'nothingchangedaftertransfer', 'indices': [42, 70]}, {'text': 'mobiletrans', 'indices': [75, 87]}, {'text': 'Wondershare', 'indices': [89, 101]}, {'text': 'iPhone14', 'indices': [102, 111]}]",0,0,2017-04-25 06:54:09+00:00,29,234
757,theapplesquare,2022-09-14 06:54:03+00:00,"Apple online store accidentally sets iPhone price to $777,777/mo #Apple #iPhone14 #iPhone14Pro #iPhone https://t.co/GRAqgue0Li","[{'text': 'Apple', 'indices': [65, 71]}, {'text': 'iPhone14', 'indices': [72, 81]}, {'text': 'iPhone14Pro', 'indices': [82, 94]}, {'text': 'iPhone', 'indices': [95, 102]}]",0,2,2020-08-02 08:21:36+00:00,49,63
758,HTTech,2022-09-14 06:50:51+00:00,"#iPhone12 prices have been massively slashed on Amazon after the launch of the #iPhone14 series. Checl details

https://t.co/e9POqZTjC5","[{'text': 'iPhone12', 'indices': [0, 9]}, {'text': 'iPhone14', 'indices': [79, 88]}]",2,6,2015-08-04 09:34:43+00:00,22102,185
759,tuxoche,2022-09-14 06:50:00+00:00,"Last week review 36-2022 with Enhance function in Lightroom Classic, Apple event and news about FilmicPro
#petermarbaise #tuxoche #lightroomclassic #iphone14 #appleevent #filmicpro
https://t.co/G2UG99MyQ7 https://t.co/7hMRubV1fQ","[{'text': 'petermarbaise', 'indices': [106, 120]}, {'text': 'tuxoche', 'indices': [121, 129]}, {'text': 'lightroomclassic', 'indices': [130, 147]}, {'text': 'iphone14', 'indices': [148, 157]}, {'text': 'appleevent', 'indices': [158, 169]}, {'text': 'filmicpro', 'indices': [170, 180]}]",0,0,2014-02-08 22:37:23+00:00,235,211
760,Anushan1508,2022-09-14 06:49:21+00:00,"@WS_MobileTrans @thenusan97 @Thusharahan1 
One of my childhood photos. It is very special to me. Because we took this photo in a street food shop before 10 years.   This is a very unique and rare film with that gang. 
 #nothingchangedaftertransfer #mobiletrans
 #Wondershare #iPhone14 https://t.co/TlFoQsSh7j","[{'text': 'nothingchangedaftertransfer', 'indices': [219, 247]}, {'text': 'mobiletrans', 'indices': [248, 260]}, {'text': 'Wondershare', 'indices': [262, 274]}, {'text': 'iPhone14', 'indices': [275, 284]}]",0,1,2013-02-24 13:51:01+00:00,38,418
761,mtsofficial27,2022-09-14 06:49:19+00:00,"@WS_MobileTrans A photo with my friend in my teenage..  which i will transfer android to ios by @WS_MobileTrans 

Memories of of childhood friends @Senthil86051259 @KuttyThiru15 

#nothingchangedaftertransfer #mobiletrans
#Wondershare #iPhone14

Thanks @WS_MobileTrans https://t.co/CRZLrrD54l","[{'text': 'nothingchangedaftertransfer', 'indices': [180, 208]}, {'text': 'mobiletrans', 'indices': [209, 221]}, {'text': 'Wondershare', 'indices': [222, 234]}, {'text': 'iPhone14', 'indices': [235, 244]}]",0,1,2022-01-28 15:19:16+00:00,2,30
762,its_neshan,2022-09-14 06:42:49+00:00,"The memorable Photo makes me cry,I had seen in my old phone 📱 Just it called The Trio ✨♥️ Remembering that,We have created many memories together since our college days were blissful.
@DharshanSannu @Sridharan_kv #nothingchangedaftertransfer  #mobiletrans #Wondershare #iPhone14 https://t.co/awGFOwGbkr https://t.co/KsYYWd2ZuH","[{'text': 'nothingchangedaftertransfer', 'indices': [213, 241]}, {'text': 'mobiletrans', 'indices': [243, 255]}, {'text': 'Wondershare', 'indices': [256, 268]}, {'text': 'iPhone14', 'indices': [269, 278]}]",0,1,2017-05-24 18:30:48+00:00,32,132
763,arunnvj,2022-09-14 06:42:39+00:00,"@WS_MobileTrans 🙏 Hello sir,
My most surprising image for my old phone gallery🤗
13 April 2021 My girlfriend  wished me happy birthday for first time in my life.
#nothingchangedaftertransfer 
#mobiletrans
 #Wondershare
#iPhone14 https://t.co/6CStIoPAgY","[{'text': 'nothingchangedaftertransfer', 'indices': [161, 189]}, {'text': 'mobiletrans', 'indices': [191, 203]}, {'text': 'Wondershare', 'indices': [205, 217]}, {'text': 'iPhone14', 'indices': [218, 227]}]",0,1,2022-09-14 05:05:53+00:00,0,7
764,DineshS64600983,2022-09-14 06:41:43+00:00,"@WS_MobileTrans Most surprising pic that I Thransefered from old mobile to new mobile it was my favorite 😍 and I love it  #nothingchangedaftertransfer
#mobiletrans #wondershare #iPhone14 https://t.co/YFZoFHzZSx","[{'text': 'nothingchangedaftertransfer', 'indices': [122, 150]}, {'text': 'mobiletrans', 'indices': [151, 163]}, {'text': 'wondershare', 'indices': [164, 176]}, {'text': 'iPhone14', 'indices': [177, 186]}]",0,0,2021-12-31 12:16:30+00:00,0,31
765,harisri17175245,2022-09-14 06:41:37+00:00,"@WS_MobileTrans my sweet memory when i am transferring my data from my old phone this was my best project in school days 😁❤❤
#nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14
@KarthikeyanSt6 
@VishnuSriHari1 https://t.co/GFiNJcMexU","[{'text': 'nothingchangedaftertransfer', 'indices': [125, 153]}, {'text': 'mobiletrans', 'indices': [158, 170]}, {'text': 'Wondershare', 'indices': [172, 184]}, {'text': 'iPhone14', 'indices': [185, 194]}]",1,0,2021-03-08 00:50:11+00:00,0,4
766,Syed74162552,2022-09-14 06:41:13+00:00,"@WS_MobileTrans @thanvy@yusuf 
This was my childhood photo that would retain so many memories
#nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14 https://t.co/B1vLZmbQv6","[{'text': 'nothingchangedaftertransfer', 'indices': [94, 122]}, {'text': 'mobiletrans', 'indices': [127, 139]}, {'text': 'Wondershare', 'indices': [141, 153]}, {'text': 'iPhone14', 'indices': [154, 163]}]",0,0,2021-09-24 09:08:35+00:00,1,186
767,TechJuicePk,2022-09-14 06:40:36+00:00,"When National Assembly approved  Finance Bill 2022, the federal government imposed a levy on the mobile phones that Pakistanis will import during the fiscal year.
Read more: https://t.co/sAfLq28Rci
#iphone14 #iphoneonly #Samsung #XIOAMI #REALME #Oppo #mobilephones #tax #pakistan https://t.co/QBj2VarIHJ","[{'text': 'iphone14', 'indices': [198, 207]}, {'text': 'iphoneonly', 'indices': [208, 219]}, {'text': 'Samsung', 'indices': [220, 228]}, {'text': 'XIOAMI', 'indices': [229, 236]}, {'text': 'REALME', 'indices': [237, 244]}, {'text': 'Oppo', 'indices': [245, 250]}, {'text': 'mobilephones', 'indices': [251, 264]}, {'text': 'tax', 'indices': [265, 269]}, {'text': 'pakistan', 'indices': [270, 279]}]",0,1,2012-11-12 18:15:52+00:00,23416,73
768,HiroshiKoba2,2022-09-14 06:40:31+00:00,"Ranking of the ""iPhone"" models we are using now! iPhone 12"" is No. 2, and experts agree that ...... is No. 1? Survey of 500 people
#IPhone14 #iPhoneSE #iPhone12 

https://t.co/u2lJBRp7OL","[{'text': 'IPhone14', 'indices': [131, 140]}, {'text': 'iPhoneSE', 'indices': [141, 150]}, {'text': 'iPhone12', 'indices': [151, 160]}]",0,0,2014-04-25 17:50:33+00:00,7994,8760
769,Oaklinksng,2022-09-14 06:40:27+00:00,"Tuesday tips......

#oaklinks #oaklinkstip #tuesdayvibe #iPhone14  #tipoftheday https://t.co/prEh9WZQGW","[{'text': 'oaklinks', 'indices': [20, 29]}, {'text': 'oaklinkstip', 'indices': [30, 42]}, {'text': 'tuesdayvibe', 'indices': [43, 55]}, {'text': 'iPhone14', 'indices': [56, 65]}, {'text': 'tipoftheday', 'indices': [67, 79]}]",0,1,2021-10-01 19:06:11+00:00,91,1
770,DineshN16778428,2022-09-14 06:39:01+00:00,@WS_MobileTrans @mukeshwaren @ThalaArun77  The most surprising my childhood picture Ever✨💚(burday celebration picture)           #nothingchangedaftertransfer #mobiletrans #Wondershare #iphone14 https://t.co/MLravTDz2u,"[{'text': 'nothingchangedaftertransfer', 'indices': [129, 157]}, {'text': 'mobiletrans', 'indices': [158, 170]}, {'text': 'Wondershare', 'indices': [171, 183]}, {'text': 'iphone14', 'indices': [184, 193]}]",0,0,2022-09-14 06:13:17+00:00,0,47
771,nehanagarr,2022-09-14 06:38:50+00:00,"Will Tata manufacture your next iPhone?

Yes, it is possible. Wistron Corp., a Taiwan-based Apple supplier, is in talks with TATA to establish a manufacturing joint venture in India.

If talks succeed, it will be a game changer for the Indian economy.

#iPhone14 #TATA","[{'text': 'iPhone14', 'indices': [253, 262]}, {'text': 'TATA', 'indices': [263, 268]}]",24,268,2011-04-26 15:43:09+00:00,40369,256
772,Keertha20219422,2022-09-14 06:38:42+00:00,"Yeah...! , 
This pic was taken, when I was too small,   
Still in my heart
#nothingchangedaftertranfer
#mobiletrans 
#Wondershare 
#iPhone14 https://t.co/DN5gwIuEKh","[{'text': 'nothingchangedaftertranfer', 'indices': [75, 102]}, {'text': 'mobiletrans', 'indices': [103, 115]}, {'text': 'Wondershare', 'indices': [117, 129]}, {'text': 'iPhone14', 'indices': [131, 140]}]",0,0,2022-05-03 09:56:57+00:00,0,52
773,Vijayar80219948,2022-09-14 06:37:51+00:00,@WS_MobileTrans #Wondershare #nothingchangedaftertransfer #iphone14 #mobiletrans this my school pic school life is best life without problems thanks for recalling my sweet school memory thankyou so much @wn_MobileTrans @YasvanthThiru @Vijayar80219948 https://t.co/Ve1XVZ9J4s,"[{'text': 'Wondershare', 'indices': [16, 28]}, {'text': 'nothingchangedaftertransfer', 'indices': [29, 57]}, {'text': 'iphone14', 'indices': [58, 67]}, {'text': 'mobiletrans', 'indices': [68, 80]}]",0,0,2022-03-30 05:34:54+00:00,0,6
774,VishnuVish_R15,2022-09-14 06:37:42+00:00,"@WS_MobileTrans @mujazaiba @Myown 
My Memorable Photo Has Been Founed..?
That photo won't Be Published sorry.!
#nothingchangedaftertransfer and #mobiletrans 
#Wondershare #iPhone14","[{'text': 'nothingchangedaftertransfer', 'indices': [111, 139]}, {'text': 'mobiletrans', 'indices': [144, 156]}, {'text': 'Wondershare', 'indices': [158, 170]}, {'text': 'iPhone14', 'indices': [171, 180]}]",0,0,2019-10-19 07:58:51+00:00,1,73
775,rahulag1991,2022-09-14 06:34:39+00:00,@WS_MobileTrans I Am with my mother I Want To Freeze This Moment.When I Got My First Salary I Take My Mother For Vacation We Do lots Of adventurous things see My Mother's smile she was so happy #nothingchangedaftertransfer #mobiletrans #Wondershare #iPhone14 @Rekhajadhav11 @MANJUch67103512 https://t.co/gMjH7X9CWw,"[{'text': 'nothingchangedaftertransfer', 'indices': [194, 222]}, {'text': 'mobiletrans', 'indices': [223, 235]}, {'text': 'Wondershare', 'indices': [236, 248]}, {'text': 'iPhone14', 'indices': [249, 258]}]",1,1,2009-12-29 16:50:14+00:00,25,415
776,Sergiocskbackup,2022-09-14 06:31:28+00:00,"When i was Transferring Data from my Redmi Note 4 to iPhone 11. I recovered my dogs photo. What a sweet memory because he always saved me from depression and is my bestfriend always forever. @sergiocskk @Rishimn 
#nothingchangedaftertransfer #mobiletrans
#Wondershare #iPhone14 https://t.co/PuUJn2G3YZ","[{'text': 'nothingchangedaftertransfer', 'indices': [213, 241]}, {'text': 'mobiletrans', 'indices': [242, 254]}, {'text': 'Wondershare', 'indices': [255, 267]}, {'text': 'iPhone14', 'indices': [268, 277]}]",0,1,2022-09-14 06:18:44+00:00,4,6
777,VikiViki1305,2022-09-14 06:31:24+00:00,"@WS_MobileTrans It was my first drawing
But the drawing was missed.After long time i bought a new phone I transfer all the files to new phone I saw this picture and I was surprised. This was my sweet memory  #nothingchangedaftertransfer  #mobiletrans
 #Wondershare #iPhone14 @Bharathiraja @Viki https://t.co/fd0kK2T9bi","[{'text': 'nothingchangedaftertransfer', 'indices': [208, 236]}, {'text': 'mobiletrans', 'indices': [238, 250]}, {'text': 'Wondershare', 'indices': [252, 264]}, {'text': 'iPhone14', 'indices': [265, 274]}]",0,0,2021-12-20 12:12:58+00:00,0,8
778,CornerProducts,2022-09-14 06:29:52+00:00,"===UP TO 55% OFF===
Tuya Smart Door Lock New Biometric Fingerprint Password Key IC Card APP Control Unlock Security Wifi Electronic Locks
Details: https://t.co/7mCEhyANOM

#doors #SmartDoors #locks #iPhone14FreeConChollometro #iPhone14 #iPhone14Pro https://t.co/U8KtqJBGqi","[{'text': 'doors', 'indices': [172, 178]}, {'text': 'SmartDoors', 'indices': [179, 190]}, {'text': 'locks', 'indices': [191, 197]}, {'text': 'iPhone14FreeConChollometro', 'indices': [198, 225]}, {'text': 'iPhone14', 'indices': [226, 235]}, {'text': 'iPhone14Pro', 'indices': [236, 248]}]",0,1,2022-06-09 14:40:39+00:00,231,451
