,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
271,thebbmafrica,2022-09-14 14:56:12+00:00,"Victor rhymes on this one.

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#300hoursrealityexperience 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/LL7Y1fSieY","[{'text': 'Thebbmafrica', 'indices': [71, 84]}, {'text': '300hoursrealityexperience', 'indices': [86, 112]}, {'text': 'jjcskillz', 'indices': [114, 124]}, {'text': 'denrele', 'indices': [126, 134]}, {'text': 'blessingceo', 'indices': [135, 147]}, {'text': 'ASUUstrike', 'indices': [149, 160]}, {'text': 'iPhone14Pro', 'indices': [161, 173]}, {'text': 'AlphaBetaExposed', 'indices': [174, 191]}, {'text': 'iOS16', 'indices': [192, 198]}, {'text': 'CalmDown', 'indices': [199, 208]}, {'text': 'earthquake', 'indices': [209, 220]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
272,itconsultants01,2022-09-14 14:54:13+00:00,"The iPhone 14 Pro has a 6.1-inch screen, and the iPhone 14 Pro Max has a 6.7-inch screen, but with thinner bezels and a more active screen. The notch has been replaced with a pill-like shape that is part of a new feature called Dynamic Island.

#appleevent #iphone14 #iphone14pro https://t.co/O5r41Eb2G2","[{'text': 'appleevent', 'indices': [245, 256]}, {'text': 'iphone14', 'indices': [257, 266]}, {'text': 'iphone14pro', 'indices': [267, 279]}]",0,2,2022-09-09 05:55:27+00:00,1,2
273,LeGamerInfini,2022-09-14 14:54:10+00:00,"#STEAM #jeuxvideo #videogames #gaming #Retrogaming #indiegamedev #indiegame #indiedev #gamedev #solodev #indiewatch #indieGameTrends #GamingNews #XBOX #EpicGames #GOG #EA #Ubisoft #Blizzard #Rockstar #Bethesda

#iPhone #APPLE
#iPhone14Pro DESTROYS Android https://t.co/UnncMhkN7K","[{'text': 'STEAM', 'indices': [0, 6]}, {'text': 'jeuxvideo', 'indices': [7, 17]}, {'text': 'videogames', 'indices': [18, 29]}, {'text': 'gaming', 'indices': [30, 37]}, {'text': 'Retrogaming', 'indices': [38, 50]}, {'text': 'indiegamedev', 'indices': [51, 64]}, {'text': 'indiegame', 'indices': [65, 75]}, {'text': 'indiedev', 'indices': [76, 85]}, {'text': 'gamedev', 'indices': [86, 94]}, {'text': 'solodev', 'indices': [95, 103]}, {'text': 'indiewatch', 'indices': [104, 115]}, {'text': 'indieGameTrends', 'indices': [116, 132]}, {'text': 'GamingNews', 'indices': [133, 144]}, {'text': 'XBOX', 'indices': [145, 150]}, {'text': 'EpicGames', 'indices': [151, 161]}, {'text': 'GOG', 'indices': [162, 166]}, {'text': 'EA', 'indices': [167, 170]}, {'text': 'Ubisoft', 'indices': [171, 179]}, {'text': 'Blizzard', 'indices': [180, 189]}, {'text': 'Rockstar', 'indices': [190, 199]}, {'text': 'Bethesda', 'indices': [200, 209]}, {'text': 'iPhone', 'indices': [211, 218]}, {'text': 'APPLE', 'indices': [219, 225]}, {'text': 'iPhone14Pro', 'indices': [226, 238]}]",1,0,2021-08-03 21:04:23+00:00,122,1176
274,thebbmafrica,2022-09-14 14:53:08+00:00,"All the contestants had to take their turns in the studio, lets see the performance of your favorite contestant.

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/apydiu6z1t","[{'text': 'Thebbmafrica', 'indices': [157, 170]}, {'text': 'jjcskillz', 'indices': [172, 182]}, {'text': 'denrele', 'indices': [184, 192]}, {'text': 'blessingceo', 'indices': [193, 205]}, {'text': 'ASUUstrike', 'indices': [207, 218]}, {'text': 'iPhone14Pro', 'indices': [219, 231]}, {'text': 'AlphaBetaExposed', 'indices': [232, 249]}, {'text': 'iOS16', 'indices': [250, 256]}, {'text': 'CalmDown', 'indices': [257, 266]}, {'text': 'earthquake', 'indices': [267, 278]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
275,LanceUlanoff,2022-09-14 14:51:33+00:00,Unboxing the iPhone 14 Pro! #iPhone14Pro https://t.co/dJ1ybY0z5d,"[{'text': 'iPhone14Pro', 'indices': [28, 40]}]",3,6,2007-03-19 13:11:54+00:00,93108,9197
276,places_10,2022-09-14 14:51:29+00:00,"10 Countries You Can Visit in Price of iPhone 14.

#iphone14 #countries #travel #iphone #iphone14pro #iphone14price #top10 #top10countries #discovertop10places

https://t.co/sFvDwYl5Qm","[{'text': 'iphone14', 'indices': [51, 60]}, {'text': 'countries', 'indices': [61, 71]}, {'text': 'travel', 'indices': [72, 79]}, {'text': 'iphone', 'indices': [80, 87]}, {'text': 'iphone14pro', 'indices': [88, 100]}, {'text': 'iphone14price', 'indices': [101, 115]}, {'text': 'top10', 'indices': [116, 122]}, {'text': 'top10countries', 'indices': [123, 138]}, {'text': 'discovertop10places', 'indices': [139, 159]}]",0,0,2022-05-14 14:05:42+00:00,1,3
277,pururajdutta,2022-09-14 14:51:12+00:00,"I do think that when Apple launches their Satellite Subscription service after 2 years, they’ll start off by allowing us to send #iMessage Texts over Satellite (not just in emergency situations).
#Apple #AppleEvent #iPhone14 #iPhone14Pro","[{'text': 'iMessage', 'indices': [129, 138]}, {'text': 'Apple', 'indices': [196, 202]}, {'text': 'AppleEvent', 'indices': [203, 214]}, {'text': 'iPhone14', 'indices': [215, 224]}, {'text': 'iPhone14Pro', 'indices': [225, 237]}]",0,0,2014-04-19 18:36:25+00:00,273,1295
278,iTestingTech,2022-09-14 14:51:11+00:00,"Apple iOS 16 - Some great features 🚀❤️‍🔥🎯

Link to the video: https://t.co/zYpUVxCWL1

Please hit the Subscribe button for more. ♥️ Share it if you like it❤️‍🔥

@apple #apple #ios16 #iphone14 #iphone14pro #ios #trending #viral #reels #itestingtech","[{'text': 'apple', 'indices': [168, 174]}, {'text': 'ios16', 'indices': [175, 181]}, {'text': 'iphone14', 'indices': [182, 191]}, {'text': 'iphone14pro', 'indices': [192, 204]}, {'text': 'ios', 'indices': [205, 209]}, {'text': 'trending', 'indices': [210, 219]}, {'text': 'viral', 'indices': [220, 226]}, {'text': 'reels', 'indices': [227, 233]}, {'text': 'itestingtech', 'indices': [234, 247]}]",0,0,2020-11-08 06:25:21+00:00,72,261
279,Budweisered4,2022-09-14 14:45:53+00:00,#iPhone14Pro Here are all the apps and features the Dynamic Island works with at launch - 9to5Mac https://t.co/fTZcyKA6J5,"[{'text': 'iPhone14Pro', 'indices': [0, 12]}]",0,1,2009-03-01 02:41:59+00:00,155,151
280,SpigenWorld,2022-09-14 14:43:48+00:00,Built different and better than ever. #iPhone14Pro #RuggedArmorMagFit https://t.co/pT3innaFJe,"[{'text': 'iPhone14Pro', 'indices': [38, 50]}, {'text': 'RuggedArmorMagFit', 'indices': [51, 69]}]",2,93,2012-02-06 23:23:13+00:00,49175,169
281,I_Am_Adityajay,2022-09-14 14:39:00+00:00,"God made 2 Kidneys for a Reason !!

RESAON = iPhone 📱 

#Kidneys #God #iPhone14 #iPhone14ProMax #AppleEvent #iPhone14Pro https://t.co/exUxy6wlzg","[{'text': 'Kidneys', 'indices': [56, 64]}, {'text': 'God', 'indices': [65, 69]}, {'text': 'iPhone14', 'indices': [70, 79]}, {'text': 'iPhone14ProMax', 'indices': [80, 95]}, {'text': 'AppleEvent', 'indices': [96, 107]}, {'text': 'iPhone14Pro', 'indices': [108, 120]}]",0,2,2011-03-12 14:39:07+00:00,94,203
282,ld_vova,2022-09-14 14:38:07+00:00,These are all Always-On display settings #iphone14pro https://t.co/0ohMXfdkIz,"[{'text': 'iphone14pro', 'indices': [41, 53]}]",3,16,2018-09-27 20:16:34+00:00,3711,168
283,Axellvak,2022-09-14 14:37:28+00:00,"New Free Pack - on my telegram channel. 

Thx for supporting me with a coffee 🙌🏻
https://t.co/YqMMsIskkv

#iPhone14Pro  #imac #ipad
#hello #apple #iphonesetup 
#homescreen #desksetup 
#lockscreeen #iphonewall 
#wallpaper #ios16 #iphonewallpaper https://t.co/ABFzxR8YzN","[{'text': 'iPhone14Pro', 'indices': [106, 118]}, {'text': 'imac', 'indices': [120, 125]}, {'text': 'ipad', 'indices': [126, 131]}, {'text': 'hello', 'indices': [132, 138]}, {'text': 'apple', 'indices': [139, 145]}, {'text': 'iphonesetup', 'indices': [146, 158]}, {'text': 'homescreen', 'indices': [160, 171]}, {'text': 'desksetup', 'indices': [172, 182]}, {'text': 'lockscreeen', 'indices': [184, 196]}, {'text': 'iphonewall', 'indices': [197, 208]}, {'text': 'wallpaper', 'indices': [210, 220]}, {'text': 'ios16', 'indices': [221, 227]}, {'text': 'iphonewallpaper', 'indices': [228, 244]}]",3,23,2012-04-03 13:08:02+00:00,2978,20
284,AceLuceroTech,2022-09-14 14:35:29+00:00,This is such drama. No you don’t throw your android phone in a landfill. You take your android phone and keep it around as a secondary phone. #iPhone14Pro #AppleEvent #dynamicisland https://t.co/ig3haKH5A7,"[{'text': 'iPhone14Pro', 'indices': [142, 154]}, {'text': 'AppleEvent', 'indices': [155, 166]}, {'text': 'dynamicisland', 'indices': [167, 181]}]",0,1,2017-07-24 06:01:06+00:00,874,411
285,Zipline124,2022-09-14 14:34:48+00:00,What is your favorite feature about the #iPhone #iPhone14Pro ?,"[{'text': 'iPhone', 'indices': [40, 47]}, {'text': 'iPhone14Pro', 'indices': [48, 60]}]",0,5,2021-10-18 20:52:51+00:00,60,140
286,roberto21665089,2022-09-14 14:34:20+00:00,"""i'll be back"" 🍏🤖 
#iPhone #iphone14pro #Apple #Memes #memesdaily #memer https://t.co/A2OP3W3g7K","[{'text': 'iPhone', 'indices': [19, 26]}, {'text': 'iphone14pro', 'indices': [27, 39]}, {'text': 'Apple', 'indices': [40, 46]}, {'text': 'Memes', 'indices': [47, 53]}, {'text': 'memesdaily', 'indices': [54, 65]}, {'text': 'memer', 'indices': [66, 72]}]",0,1,2020-05-18 01:16:38+00:00,73,176
287,BrandonJHavard,2022-09-14 14:33:22+00:00,Barney edition #iphone14pro https://t.co/VXGMUCvmNd,"[{'text': 'iphone14pro', 'indices': [15, 27]}]",17,757,2011-06-27 04:23:03+00:00,33991,184
288,AndroidStud,2022-09-14 14:32:24+00:00,"When it comes to esim with the iPhone 14 coming Friday
Put your physical SIM card inside an iPhone with iOS 16 convert it to eSIM. It's the easiest way to switch over when new iPhone arrives.
https://t.co/WhgOjs7Mn0 #iPhone14 #iphone14pro #iphone14promax #esim #iphone14esim https://t.co/0sKY4N7yT8","[{'text': 'iPhone14', 'indices': [216, 225]}, {'text': 'iphone14pro', 'indices': [226, 238]}, {'text': 'iphone14promax', 'indices': [239, 254]}, {'text': 'esim', 'indices': [255, 260]}, {'text': 'iphone14esim', 'indices': [261, 274]}]",0,1,2011-02-23 03:55:00+00:00,1228,617
289,Hk3ToN,2022-09-14 14:28:29+00:00,"TelegramUltraPrivateChannel 
   (On my top page in my Bio)

&gt;&gt; FOR &lt;&lt;
#iPhone14
#SamsungGalaxy
#iPad
#8k #Display

Redesign. By @Hk3ToN
#widgy #widget #Mimik by @ElijahCreative

#Apple #Android #ios16 #iPhone14Pro  #iPhone14ProMax https://t.co/P03OUQVsTn","[{'text': 'iPhone14', 'indices': [82, 91]}, {'text': 'SamsungGalaxy', 'indices': [92, 106]}, {'text': 'iPad', 'indices': [107, 112]}, {'text': '8k', 'indices': [113, 116]}, {'text': 'Display', 'indices': [117, 125]}, {'text': 'widgy', 'indices': [148, 154]}, {'text': 'widget', 'indices': [155, 162]}, {'text': 'Mimik', 'indices': [163, 169]}, {'text': 'Apple', 'indices': [190, 196]}, {'text': 'Android', 'indices': [197, 205]}, {'text': 'ios16', 'indices': [206, 212]}, {'text': 'iPhone14Pro', 'indices': [213, 225]}, {'text': 'iPhone14ProMax', 'indices': [227, 242]}]",5,20,2011-03-23 16:35:39+00:00,8458,33
290,Hk3ToN,2022-09-14 14:28:01+00:00,"&gt;&gt; GDRIVE &lt;&lt;
https://t.co/BBlR3tvjxB

&gt;&gt; FOR &lt;&lt;
#iPhone14
#SamsungGalaxy 
#iPadAir5 

Redesign. By @Hk3ToN
Weather. #widgy #widget #Mimik by @ElijahCreative

 #Apple #Android #Wallpapers #iOS16 #iPhone14Pro #iPhone14ProMax https://t.co/Ix2XchHqdF","[{'text': 'iPhone14', 'indices': [72, 81]}, {'text': 'SamsungGalaxy', 'indices': [82, 96]}, {'text': 'iPadAir5', 'indices': [98, 107]}, {'text': 'widgy', 'indices': [140, 146]}, {'text': 'widget', 'indices': [147, 154]}, {'text': 'Mimik', 'indices': [155, 161]}, {'text': 'Apple', 'indices': [183, 189]}, {'text': 'Android', 'indices': [190, 198]}, {'text': 'Wallpapers', 'indices': [199, 210]}, {'text': 'iOS16', 'indices': [211, 217]}, {'text': 'iPhone14Pro', 'indices': [218, 230]}, {'text': 'iPhone14ProMax', 'indices': [231, 246]}]",2,13,2011-03-23 16:35:39+00:00,8458,33
291,Golden_Reviewer,2022-09-14 14:27:47+00:00,"I have good news and bad news for you.
Good news: the #iPhone14 performance is the same as the #iPhone14Pro despite using last gen SoC🥰
Bad news: the #iPhone14Pro performance is the same as the #iPhone14 despite using next gen SoC😲","[{'text': 'iPhone14', 'indices': [54, 63]}, {'text': 'iPhone14Pro', 'indices': [95, 107]}, {'text': 'iPhone14Pro', 'indices': [150, 162]}, {'text': 'iPhone14', 'indices': [194, 203]}]",41,517,2010-04-08 14:20:00+00:00,8285,88
292,lfigster,2022-09-14 14:10:34+00:00,So I’m getting the new #iphone14pro max this Friday but somehow I’m more excited for my replacement tube for my amp to get here.,"[{'text': 'iphone14pro', 'indices': [23, 35]}]",0,1,2020-12-27 21:21:20+00:00,41,37
293,AnAPPLEmployee,2022-09-14 14:06:21+00:00,Imagine if we kept the separation between the hole punches on the #iPhone14Pro and pulled some advertising shenanigans like this. https://t.co/DDyRmQta2O,"[{'text': 'iPhone14Pro', 'indices': [66, 78]}]",0,3,2020-11-10 05:08:25+00:00,122,0
294,fjordstrom,2022-09-14 14:05:54+00:00,"PSA: if you see someone run with an iPhone in the hand, they’re probably trying out Action Mode 😅 
#iPhone14 #iPhone14Pro","[{'text': 'iPhone14', 'indices': [99, 108]}, {'text': 'iPhone14Pro', 'indices': [109, 121]}]",0,1,2009-04-01 13:20:17+00:00,1483,2707
295,Proud_Bot,2022-09-14 14:04:52+00:00,"I love the pill cutout than the ugly notch before, but now you've gotta clean your front facing cam more... Guess it's the price to pay for a visit to the dynamic 🏝️ @MKBHD @Apple #iphone14pro https://t.co/LL023itYqE","[{'text': 'iphone14pro', 'indices': [180, 192]}]",0,1,2015-09-27 07:51:22+00:00,50,39
296,panomino_tv,2022-09-14 14:03:28+00:00,Ok…. Now seriously considering to purchase the new  #iPhone14Pro 😅 screenshot taken frpm @MKBHD‘s Youtube #review of the #2022 #iPhone https://t.co/RRHPrx8n2X,"[{'text': 'iPhone14Pro', 'indices': [52, 64]}, {'text': 'review', 'indices': [106, 113]}, {'text': 'iPhone', 'indices': [127, 134]}]",0,0,2017-05-04 21:30:19+00:00,17,231
297,Tech_way1,2022-09-14 14:02:24+00:00,iPhone 14 Pro Max First Look &amp; hand's on #iphone #iphone14 #iphone14pro #iphone14promax #apple #apple14 https://t.co/DQt0qOCepe,"[{'text': 'iphone', 'indices': [45, 52]}, {'text': 'iphone14', 'indices': [53, 62]}, {'text': 'iphone14pro', 'indices': [63, 75]}, {'text': 'iphone14promax', 'indices': [76, 91]}, {'text': 'apple', 'indices': [92, 98]}, {'text': 'apple14', 'indices': [99, 107]}]",0,4,2020-12-28 17:06:00+00:00,342,101
298,Tech_way1,2022-09-14 14:00:56+00:00,iPhone 14 Blue Appearance iPhone 14 First Look &amp; hand's on #iphone #iphone14 #iphone14pro #iphone14promax #apple #apple14 https://t.co/xbZcMl7gbs,"[{'text': 'iphone', 'indices': [63, 70]}, {'text': 'iphone14', 'indices': [71, 80]}, {'text': 'iphone14pro', 'indices': [81, 93]}, {'text': 'iphone14promax', 'indices': [94, 109]}, {'text': 'apple', 'indices': [110, 116]}, {'text': 'apple14', 'indices': [117, 125]}]",0,2,2020-12-28 17:06:00+00:00,342,101
299,heyimjoew,2022-09-14 14:00:52+00:00,Time to binge some #iPhone14Pro reviews to get even more hyped for Friday 🥳 https://t.co/Gcz0oEOQqq,"[{'text': 'iPhone14Pro', 'indices': [19, 31]}]",0,0,2018-02-11 05:03:08+00:00,264,113
300,TeeJaye1100,2022-09-14 13:57:15+00:00,"They’ve done it again!! Battery seems to be another beast, better than last time. #AppleEvent #iPhone14ProMax #iphone14pro 

Image via @tomsguide https://t.co/douzxBO30N","[{'text': 'AppleEvent', 'indices': [82, 93]}, {'text': 'iPhone14ProMax', 'indices': [94, 109]}, {'text': 'iphone14pro', 'indices': [110, 122]}]",0,2,2009-10-22 06:04:56+00:00,259,280
301,Gu11am,2022-09-14 13:56:44+00:00,"Remind you of anything?🤔

#iphone14pro #GooglePixel7 https://t.co/DKJ1kEuhFk","[{'text': 'iphone14pro', 'indices': [26, 38]}, {'text': 'GooglePixel7', 'indices': [39, 52]}]",0,0,2022-02-05 09:32:20+00:00,8,53
302,JackBauerDF,2022-09-14 13:53:59+00:00,"@MKBHD I’m curious… Could you please show us how does a Dynamic Island appears on a screenshot? Both in use or not, if possible. 🤔 🏝️ 📸 #iphone14pro","[{'text': 'iphone14pro', 'indices': [136, 148]}]",0,1,2007-11-21 02:56:46+00:00,3130,2821
303,TheVespaGuy,2022-09-14 13:53:46+00:00,"@MKBHD: Okay so now we're really going into meat of what you'll really start to notice on these new iphones! 👀

""The display has slightly thinner bezels that you won't notice!"" 🤣

""Slightly higher resolution that you also won't notice!"" 😂

#iphone14pro #AppleEvent https://t.co/UmlKQJ7GPf","[{'text': 'iphone14pro', 'indices': [240, 252]}, {'text': 'AppleEvent', 'indices': [253, 264]}]",0,0,2016-12-06 11:37:46+00:00,50,60
304,Tech1Tv2,2022-09-14 13:52:54+00:00,iPhone 14 Pro Dynamic Island looks cool. Are you going to get iPhone 14 Pro? #iPhone14Plus #iPhone14Pro #iPhone14ProMax,"[{'text': 'iPhone14Plus', 'indices': [77, 90]}, {'text': 'iPhone14Pro', 'indices': [91, 103]}, {'text': 'iPhone14ProMax', 'indices': [104, 119]}]",0,0,2009-04-24 04:44:57+00:00,3126,51
305,TheVespaGuy,2022-09-14 13:50:26+00:00,"@MKBHD Mkbhd: Okay so now we're really going into meat of what you'll really start to notice on these new iphones! 👀

""The display has slightly thinner bezels that you won't notice!"" 🤣

""Slightly higher resolution that you also won't notice!"" 😂

#iphone14pro #AppleEvent https://t.co/g5TB2GLPma","[{'text': 'iphone14pro', 'indices': [246, 258]}, {'text': 'AppleEvent', 'indices': [259, 270]}]",0,20,2016-12-06 11:37:46+00:00,50,60
306,primo4k,2022-09-14 13:49:54+00:00,"The first reviews for Apple's iPhone 14, iPhone 14 Pro, and iPhone 14 Pro Max are arriving, and they heavily favor the pro lineup with its camera and display changes.

#iPhone14 #iPhone14Pro https://t.co/DF3P1glHhl https://t.co/m8HFVoGA5k","[{'text': 'iPhone14', 'indices': [168, 177]}, {'text': 'iPhone14Pro', 'indices': [178, 190]}]",0,0,2014-03-10 18:12:40+00:00,4524,444
307,imzakamed,2022-09-14 13:47:11+00:00,"I fear #apple ""Dynamic Island"" may end up like 3DTouch feature... When FaceID will go under display in 3years, what apple would do? #iPhone14Pro  #iPhone14ProMax https://t.co/RJ8KqIUgl4","[{'text': 'apple', 'indices': [7, 13]}, {'text': 'iPhone14Pro', 'indices': [132, 144]}, {'text': 'iPhone14ProMax', 'indices': [146, 161]}]",0,0,2010-05-31 00:59:59+00:00,182,1181
308,VinayPatelBlogs,2022-09-14 13:45:33+00:00,"The #iPhone14Pro beats #iPhone14ProMax models have performed better than their respective predecessors in AnTuTu benchmark scores.

https://t.co/REUjLakotj","[{'text': 'iPhone14Pro', 'indices': [4, 16]}, {'text': 'iPhone14ProMax', 'indices': [23, 38]}]",0,0,2009-08-02 15:05:25+00:00,195,11
309,GaymerPolitico,2022-09-14 13:44:49+00:00,Anybody else got Sept 16 as their #iPhone14 delivery date but the #Apple Store app still says “Your Order Is Being Prepared for Shipment?” I just don’t see how it’ll arrive by Friday if the shipping hasn’t begun by now. 😢#iPhone14Pro #AppleEvent @Apple  https://t.co/NzEwq2SI0Y,"[{'text': 'iPhone14', 'indices': [34, 43]}, {'text': 'Apple', 'indices': [66, 72]}, {'text': 'iPhone14Pro', 'indices': [221, 233]}, {'text': 'AppleEvent', 'indices': [234, 245]}]",0,6,2017-02-08 15:56:24+00:00,330,1738
310,LanceUlanoff,2022-09-14 13:42:16+00:00,This phone has some great cameras #iphone14Pro https://t.co/RbNNzQJ0Z8,"[{'text': 'iphone14Pro', 'indices': [34, 46]}]",0,9,2007-03-19 13:11:54+00:00,93108,9197
311,appleinsider,2022-09-14 13:41:33+00:00,"The first reviews for Apple's iPhone 14, iPhone 14 Pro, and iPhone 14 Pro Max are arriving, and they heavily favor the pro lineup with its camera and display changes.

#iPhone14 #iPhone14Pro https://t.co/gFsfXfF0lj https://t.co/n4x13v8ZHf","[{'text': 'iPhone14', 'indices': [168, 177]}, {'text': 'iPhone14Pro', 'indices': [178, 190]}]",10,109,2009-02-10 20:27:09+00:00,636308,60
312,RattanVicke,2022-09-14 13:40:28+00:00,"@MKBHD  watching......
#iPhone14Pro
 
@Mrwhosetheboss 
Next video https://t.co/UIwKLlvcF8","[{'text': 'iPhone14Pro', 'indices': [23, 35]}]",0,0,2019-07-08 09:28:13+00:00,9,64
313,TrakinTech,2022-09-14 13:40:03+00:00,"iPhone 14 Pro initial Camera Samples.
Tell us your thoughts in the comments.

#iPhone14Pro #TrakinTech #KeepTrakin https://t.co/DUQTxsEt1e","[{'text': 'iPhone14Pro', 'indices': [78, 90]}, {'text': 'TrakinTech', 'indices': [91, 102]}, {'text': 'KeepTrakin', 'indices': [103, 114]}]",11,205,2018-01-10 04:41:06+00:00,478450,205
