,User,DateTime,Tweet
7031,CarlosGtzRjs,2022-09-12 19:44:35+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7032,Chazzy_219,2022-09-12 19:44:23+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7033,Jammy_GB,2022-09-12 19:43:57+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7034,rrynnie12,2022-09-12 19:43:44+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7035,ermelineee,2022-09-12 19:43:40+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7036,yimmymartins,2022-09-12 19:43:19+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7037,ifuxkinhatefoil,2022-09-12 19:43:04+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7038,tuxoche,2022-09-12 19:43:00+00:00,"Last week review 36-2022 with Enhance function in Lightroom Classic, Apple event and news about FilmicPro
#petermarbaise #tuxoche #lightroomclassic #iphone14 #appleevent #filmicpro
https://t.co/G2UG99uXYz https://t.co/v2d1ZGUqiy"
7039,JonsCrazyTweets,2022-09-12 19:42:57+00:00,RT @cartoonsidrew: The #iphone14 was launched at yesterday's #AppleEvent so here's a #ThrowbackThursday to some old (check out the old styl…
7040,yanaandri28,2022-09-12 19:42:57+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7041,wesamusef,2022-09-12 19:42:56+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7042,TutuTrends,2022-09-12 19:42:49+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7043,waliray55,2022-09-12 19:42:47+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7044,virgierusit,2022-09-12 19:42:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7045,viju_love14,2022-09-12 19:42:44+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7046,vargasebi714,2022-09-12 19:42:44+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7047,towongo22,2022-09-12 19:42:35+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7048,thrhr5536,2022-09-12 19:42:33+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7049,taringanac,2022-09-12 19:42:32+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7050,sydalgnoche,2022-09-12 19:42:29+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7051,sumahadi22,2022-09-12 19:42:23+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7052,suiyourespecia,2022-09-12 19:42:21+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7053,smsmasmsma361,2022-09-12 19:42:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7054,shahmeerali586,2022-09-12 19:42:17+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7055,silvina070201,2022-09-12 19:42:12+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7056,ShilvieSantos,2022-09-12 19:42:09+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7057,ShannenxD,2022-09-12 19:42:08+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7058,shabanaa74,2022-09-12 19:42:07+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7059,serag_1_alaqsa,2022-09-12 19:41:59+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7060,senaganjhondave,2022-09-12 19:41:57+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7061,SegunSholly,2022-09-12 19:41:56+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7062,saro9522,2022-09-12 19:41:56+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7063,roychndra,2022-09-12 19:41:47+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7064,rorolove15050,2022-09-12 19:41:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7065,rovin_05,2022-09-12 19:41:44+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7066,ronaldo_poz,2022-09-12 19:41:44+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7067,romerjohnsantos,2022-09-12 19:41:43+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7068,rjndods540,2022-09-12 19:41:35+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7069,rayann_rojas,2022-09-12 19:41:33+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7070,Whykay_mufc,2022-09-12 19:41:32+00:00,RT @ijustine: Let the countdown begin.. 🤗💜🙏🏻 #iPhone14 https://t.co/0dwkly3TwR
7071,RiskaAfZ,2022-09-12 19:41:32+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7072,ranukadamith95,2022-09-12 19:41:31+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7073,rania_skate,2022-09-12 19:41:30+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7074,rakeshroshan961,2022-09-12 19:41:23+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7075,1_nungk,2022-09-12 19:41:23+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7076,pndn60,2022-09-12 19:41:20+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7077,penajulius97,2022-09-12 19:41:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7078,justwannacryt,2022-09-12 19:41:19+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7079,paik_yes,2022-09-12 19:41:17+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7080,Jonas_555,2022-09-12 19:41:14+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7081,othmanalqudah71,2022-09-12 19:41:11+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7082,Oren_Pondok,2022-09-12 19:41:08+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7083,Ondy_Anfield,2022-09-12 19:41:08+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7084,opaopa2014,2022-09-12 19:41:08+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7085,omariraq862,2022-09-12 19:41:05+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7086,NuruellAgs,2022-09-12 19:40:57+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7087,Noelnunez11,2022-09-12 19:40:56+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7088,noshali78,2022-09-12 19:40:55+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7089,ninorider,2022-09-12 19:40:53+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7090,niloofari1366,2022-09-12 19:40:46+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7091,niekyla,2022-09-12 19:40:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7092,natyestuaria,2022-09-12 19:40:43+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7093,nasirstar123,2022-09-12 19:40:40+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7094,lanceramirez_,2022-09-12 19:40:40+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7095,nasim7890,2022-09-12 19:40:34+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7096,nahedanona501,2022-09-12 19:40:33+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7097,nabilaptr31,2022-09-12 19:40:31+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7098,mypotsky,2022-09-12 19:40:30+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7099,mulyadizah,2022-09-12 19:40:22+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7100,MuhIndra20,2022-09-12 19:40:21+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7101,mirwistanhe,2022-09-12 19:40:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7102,moyag54,2022-09-12 19:40:17+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7103,moonbhai123,2022-09-12 19:40:16+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7104,minh143tu,2022-09-12 19:40:10+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7105,mimi_minouha,2022-09-12 19:40:09+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7106,melsharkawy798,2022-09-12 19:40:05+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7107,MedoElmandrawy,2022-09-12 19:40:05+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7108,Timileh32422504,2022-09-12 19:40:00+00:00,RT @fiverr: Did you catch the #AppleEvent this week? Our designers imagined what a Fiverr Dynamic Island could look like! How would you use…
7109,maizyadh,2022-09-12 19:39:58+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7110,mahamohamed6683,2022-09-12 19:39:58+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7111,lukmankiyemmmm,2022-09-12 19:39:57+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7112,louisemarina30,2022-09-12 19:39:53+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7113,lostweaknot,2022-09-12 19:39:53+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7114,xxibgod,2022-09-12 19:39:50+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7115,lediodaci22,2022-09-12 19:39:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7116,kingdomheart16,2022-09-12 19:39:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7117,kundai01,2022-09-12 19:39:45+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7118,khaledsamy19988,2022-09-12 19:39:40+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7119,jameelali534,2022-09-12 19:39:32+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7120,IsokenFamouss,2022-09-12 19:39:32+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7121,hilmans90,2022-09-12 19:39:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7122,iameirahsgan805,2022-09-12 19:39:27+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7123,hillmarilyn98,2022-09-12 19:39:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7124,hildacbg2014,2022-09-12 19:39:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7125,hanifanifa74,2022-09-12 19:39:19+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7126,hamzadon971,2022-09-12 19:39:15+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7127,gehadamer43,2022-09-12 19:39:15+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7128,goblind_jr,2022-09-12 19:39:07+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7129,fitrylavia,2022-09-12 19:39:07+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7130,farmeragro01,2022-09-12 19:39:06+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7131,champman_100,2022-09-12 19:39:06+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7132,MemoFigueroa6,2022-09-12 19:39:02+00:00,RT @MajinBuOfficial: Are you ready to receive your iPhone 14?  Let me know what color you chose in the comments #iphone14 https://t.co/C4eH…
7133,belaaulia1740,2022-09-12 19:39:02+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7134,davidwright867,2022-09-12 19:38:54+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7135,faqar9,2022-09-12 19:38:54+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7136,belaamira36,2022-09-12 19:38:54+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7137,nicolepamela__,2022-09-12 19:38:49+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7138,sfjlakasi,2022-09-12 19:38:43+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7139,basharalgza,2022-09-12 19:38:41+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7140,amiramarmar366,2022-09-12 19:38:41+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7141,alisalifou874,2022-09-12 19:38:41+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7142,AliraisAl,2022-09-12 19:38:41+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7143,aliali13878920,2022-09-12 19:38:41+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7144,12PaMour,2022-09-12 19:38:29+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7145,alfarouk4970881,2022-09-12 19:38:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7146,aassddff65388,2022-09-12 19:38:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7147,ali85ali519600,2022-09-12 19:38:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7148,ailwardy16,2022-09-12 19:38:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7149,ahmed221wael,2022-09-12 19:38:28+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7150,oyesola__,2022-09-12 19:38:23+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7151,sohibdweekat,2022-09-12 19:37:25+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7152,PlagueMKR,2022-09-12 19:37:13+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7153,pipe123popo,2022-09-12 19:36:26+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7154,DonPrash,2022-09-12 19:36:04+00:00,"Hi apple,

I am getting this below issue after updating my iPhone 13 to ios 16.0
Am not sure whether this is normal or having issues. 
#AppleEvent #zollotech #apple #iOS16 #iPhone14 #iPhone13 #ios16issues https://t.co/TlPOz8HSjh"
7155,nwabekejohn,2022-09-12 19:36:03+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7156,antoniiovargas,2022-09-12 19:36:01+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7157,nicabaybay19,2022-09-12 19:35:51+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7158,Usy__Cole,2022-09-12 19:35:43+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7159,Bradley_X_2000,2022-09-12 19:35:21+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7160,TyashneeG,2022-09-12 19:35:13+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7161,priincessaxii,2022-09-12 19:35:06+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7162,Keshukumar001,2022-09-12 19:34:31+00:00,"RT @Nikhil_Korra: iphone users rn 
#iOS16 #iPhone14 https://t.co/HNSugGMslQ"
7163,LKnnAkk,2022-09-12 19:34:30+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7164,Lone_Worrier,2022-09-12 19:34:25+00:00,"RT @arndutt: God knows how many are downloading simultaneously but his is the ETA for #ios even after 2 hours! I mean, seriously!?
Apple ne…"
7165,jasimflower9300,2022-09-12 19:34:24+00:00,"RT @gate_io: #iPhone prices in #ETH at their launch:

2017       iPhone X       3.4 #ETH
2018      iPhone XS     5.5 #ETH
2019      iPhone…"
7166,Mobayoolamilek1,2022-09-12 19:33:10+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7167,nuwagabachris12,2022-09-12 19:33:09+00:00,"RT @insanetweet: iPhone 8 while upgrading to iOS 16

#iOS16 #iPhone14 #iPhone14Pro 
 https://t.co/IOpAaBnHus"
7168,sugru,2022-09-12 19:33:03+00:00,"As the #iPhone14 is released &amp; we all question how desperately we need to upgrade our smartphones, we want to remind you: The most eco friendly phone you can buy is the one you already have!🚨 With #plannedobsolescence built into much of our tech, repairing is a form of rebelling https://t.co/TLDcXDAkwD"
7169,arndutt,2022-09-12 19:32:16+00:00,"God knows how many are downloading simultaneously but his is the ETA for #ios even after 2 hours! I mean, seriously!?
Apple needs to ramp up its servers.
#iOS16 #iPhone14 #iPhone14Pro
@Apple @AppleSupport 👇🏻 https://t.co/SErZFF6TtU"
